,epochs,training_loss,lr,rec_train_losses,pde_train_losses,ic_train_losses,bc_train_losses,weight_rec,weight_pde,weight_ic,weight_bc
215,215,0.005264186780550517,0.001,0.0,0.0041527374924044125,0.0035297568174428307,0.00811006553703919,1.0,1.0,1.0,1.0
216,216,0.005292610367177986,0.001,0.0,0.00413588342780713,0.0035088134900433943,0.008233133688918315,1.0,1.0,1.0,1.0
217,217,0.005254359915852547,0.001,0.0,0.004137014344451018,0.0034837077910196967,0.008142357182805426,1.0,1.0,1.0,1.0
218,218,0.005225511791650206,0.001,0.0,0.004082560153619852,0.003507913264911622,0.008086061308858916,1.0,1.0,1.0,1.0
219,219,0.005256546646705829,0.001,0.0,0.004141008153965231,0.003507818764774129,0.008120812577544712,1.0,1.0,1.0,1.0
220,220,0.0051863527041859925,0.001,0.0,0.004044346678711008,0.0034978767871507443,0.008016834210138768,1.0,1.0,1.0,1.0
221,221,0.0052218250930309296,0.001,0.0,0.0041252806258853525,0.0034742398347589187,0.008065954403718933,1.0,1.0,1.0,1.0
222,222,0.005209758674027398,0.001,0.0,0.004109883811906911,0.0035087287324131466,0.008010663048480637,1.0,1.0,1.0,1.0
223,223,0.00520017025701236,0.001,0.0,0.00405002007028088,0.0034728757163975388,0.00807761459145695,1.0,1.0,1.0,1.0
224,224,0.005241642837063409,0.001,0.0,0.004092572838999331,0.0034697929295361973,0.008162562386132777,1.0,1.0,1.0,1.0
225,225,0.005197453137952834,0.001,0.0,0.004050291558087338,0.0034643116814550012,0.008077755715930834,1.0,1.0,1.0,1.0
226,226,0.005223460088018328,0.001,0.0,0.004051465235534124,0.0035123031120747328,0.008106611567200162,1.0,1.0,1.0,1.0
227,227,0.005128165183123201,0.001,0.0,0.004008889707620256,0.0034019216109300032,0.007973683517775498,1.0,1.0,1.0,1.0
228,228,0.005130071425810456,0.001,0.0,0.004041003427118994,0.0034251274628331885,0.007924082863610238,1.0,1.0,1.0,1.0
229,229,0.005168184085050598,0.001,0.0,0.004027253089589067,0.003441254419158213,0.008036044251639396,1.0,1.0,1.0,1.0
230,230,0.005119337132782675,0.001,0.0,0.004003786547400523,0.0034028750960715115,0.007951349311042577,1.0,1.0,1.0,1.0
231,231,0.0051305399247212335,0.001,0.0,0.003982543523306958,0.0034369766945019364,0.007972099090693519,1.0,1.0,1.0,1.0
232,232,0.005139128959854133,0.001,0.0,0.004026055597933009,0.003419839638809208,0.007971491111675277,1.0,1.0,1.0,1.0
233,233,0.005092087958473712,0.001,0.0,0.004017140752694104,0.0033649655961198732,0.007894157039118,1.0,1.0,1.0,1.0
234,234,0.005124092291225679,0.001,0.0,0.004020982363726944,0.0034385449907858856,0.007912749249953777,1.0,1.0,1.0,1.0
235,235,0.00506551397847943,0.001,0.0,0.003950388185330667,0.003373945233761333,0.007872208036133088,1.0,1.0,1.0,1.0
236,236,0.005115301988553256,0.001,0.0,0.003992482350440696,0.0034205090341856703,0.007932914173579775,1.0,1.0,1.0,1.0
237,237,0.0051190012018196285,0.001,0.0,0.003979531436925754,0.003410186938708648,0.007967284807818942,1.0,1.0,1.0,1.0
238,238,0.005124691451783292,0.001,0.0,0.003977842730819248,0.0033926717296708375,0.008003559240023606,1.0,1.0,1.0,1.0
239,239,0.005068760438007303,0.001,0.0,0.003960803798690904,0.003377104068931658,0.007868372907978483,1.0,1.0,1.0,1.0
240,240,0.005066718338639475,0.001,0.0,0.003975523002736736,0.0033702372602419928,0.007854394236346707,1.0,1.0,1.0,1.0
241,241,0.005056388632510789,0.001,0.0,0.003942571202060208,0.0033349521181662567,0.007891641915193759,1.0,1.0,1.0,1.0
242,242,0.005071759194834158,0.001,0.0,0.003967309479776304,0.003331094703753479,0.007916873000795022,1.0,1.0,1.0,1.0
243,243,0.00507092619955074,0.001,0.0,0.003971645899582654,0.003367023149621673,0.00787410895281937,1.0,1.0,1.0,1.0
244,244,0.005046191217843443,0.001,0.0,0.0038893582750461064,0.003298993302450981,0.007950221552164294,1.0,1.0,1.0,1.0
245,245,0.005049914630944841,0.001,0.0,0.003965402283938602,0.0033396226644981652,0.007844718405976892,1.0,1.0,1.0,1.0
246,246,0.0050528958381619304,0.001,0.0,0.003957392880693078,0.0033525879189255647,0.007848706227377988,1.0,1.0,1.0,1.0
247,247,0.004989362088963389,0.001,0.0,0.003909071470843628,0.003358996647875756,0.007700017609749921,1.0,1.0,1.0,1.0
248,248,0.00501405778049957,0.001,0.0,0.003928434365661815,0.0033362265821779147,0.007777511942549609,1.0,1.0,1.0,1.0
249,249,0.004964992112945765,0.001,0.0,0.003889949119184166,0.0032937091309577227,0.007711317506618798,1.0,1.0,1.0,1.0
250,250,0.004993768670829013,0.001,0.0,0.0038803511488367803,0.0032938798467512242,0.007807074594893493,1.0,1.0,1.0,1.0
251,251,0.004994925984647125,0.001,0.0,0.003935450491553638,0.0032747157747508027,0.007774611221975647,1.0,1.0,1.0,1.0
252,252,0.0049855666438816115,0.001,0.0,0.003859380209178198,0.0033025697484845296,0.007794749486492947,1.0,1.0,1.0,1.0
253,253,0.0050027191755361855,0.001,0.0,0.003908019250957295,0.0032972203916870058,0.007802917360095307,1.0,1.0,1.0,1.0
254,254,0.004941759951179847,0.001,0.0,0.0038538811350008473,0.003277344920206815,0.007694053419982083,1.0,1.0,1.0,1.0
255,255,0.0049633487506071106,0.001,0.0,0.003913872809789609,0.003283070713223424,0.007693102292250842,1.0,1.0,1.0,1.0
256,256,0.004942786195897497,0.001,0.0,0.003858311793010216,0.0032781262270873412,0.007691920080105774,1.0,1.0,1.0,1.0
257,257,0.004928934824420139,0.001,0.0,0.0038076828641351312,0.0032521120810997672,0.007727009069640189,1.0,1.0,1.0,1.0
258,258,0.004920957100694068,0.001,0.0,0.0038609774710494094,0.0032402959041064605,0.007661597410333343,1.0,1.0,1.0,1.0
259,259,0.004927574220346287,0.001,0.0,0.003831192050711252,0.0032729517479310744,0.0076785784476669505,1.0,1.0,1.0,1.0
260,260,0.004963348677847534,0.001,0.0,0.003854788054013625,0.003291372901003342,0.007743884445517324,1.0,1.0,1.0,1.0
261,261,0.004931832343572751,0.001,0.0,0.0038803891802672297,0.0032662414960213937,0.0076488658669404685,1.0,1.0,1.0,1.0
262,262,0.004927815709379502,0.001,0.0,0.003824835119303316,0.003254933464631904,0.00770367804216221,1.0,1.0,1.0,1.0
263,263,0.0049115813308162615,0.001,0.0,0.0038557635925826617,0.0032498274667887017,0.0076291525474516675,1.0,1.0,1.0,1.0
264,264,0.004877957762801088,0.001,0.0,0.003806330292718485,0.0031899510213406757,0.007637591595994309,1.0,1.0,1.0,1.0
265,265,0.004878598687355407,0.001,0.0,0.0038286579729174264,0.0032039235011325218,0.007603214093251154,1.0,1.0,1.0,1.0
266,266,0.0048544768505962566,0.001,0.0,0.0037640716618625447,0.0032093731861095876,0.007589985179947689,1.0,1.0,1.0,1.0
267,267,0.004871265409747139,0.001,0.0,0.003785116736253258,0.003232655275496654,0.007596023875521496,1.0,1.0,1.0,1.0
268,268,0.004868356802035123,0.001,0.0,0.0038237215630942956,0.003190864939824678,0.0075904834375251085,1.0,1.0,1.0,1.0
269,269,0.004886048947810195,0.001,0.0,0.0038148755265865475,0.0032114102941704914,0.007631860629771836,1.0,1.0,1.0,1.0
270,270,0.004830286212381907,0.001,0.0,0.0037562114375759847,0.0031579117494402453,0.0075767349335365,1.0,1.0,1.0,1.0
271,271,0.004831934682442807,0.001,0.0,0.0037879476440139115,0.0031885527569102123,0.007519303137087263,1.0,1.0,1.0,1.0
272,272,0.004859969645622186,0.001,0.0,0.0037937168599455617,0.003174149700498674,0.007612041968968697,1.0,1.0,1.0,1.0
273,273,0.004817021617782302,0.001,0.0,0.0037683589616790414,0.003152021556161344,0.007530683840741403,1.0,1.0,1.0,1.0
274,274,0.004814313244423829,0.001,0.0,0.0037211945091257803,0.003143953093967866,0.007577791606308892,1.0,1.0,1.0,1.0
275,275,0.004805788092198782,0.001,0.0,0.0037443528926814906,0.0031352407968370244,0.007537770026829094,1.0,1.0,1.0,1.0
276,276,0.004781016003107652,0.001,0.0,0.0037277074516168796,0.003116711784969084,0.007498628227040172,1.0,1.0,1.0,1.0
277,277,0.004788565493072383,0.001,0.0,0.0037390842771856114,0.0031482832855544984,0.007478328421711922,1.0,1.0,1.0,1.0
278,278,0.00478588578698691,0.001,0.0,0.0037610363360727206,0.0031067799864104018,0.007489840689231642,1.0,1.0,1.0,1.0
279,279,0.004798097477760166,0.001,0.0,0.003731102631718386,0.003161744803946931,0.007501444619265385,1.0,1.0,1.0,1.0
280,280,0.004769190330989659,0.001,0.0,0.0036897848985972814,0.0031425250781467184,0.007475260514183901,1.0,1.0,1.0,1.0
281,281,0.004787489044247195,0.001,0.0,0.003722945664776489,0.0031289268299588002,0.007510594150517136,1.0,1.0,1.0,1.0
282,282,0.004744300604215823,0.001,0.0,0.003694737228215672,0.0030998370857560076,0.007438327113050036,1.0,1.0,1.0,1.0
283,283,0.004793434854946099,0.001,0.0,0.0037634810141753405,0.0031071567718754523,0.007509666203986853,1.0,1.0,1.0,1.0
284,284,0.004770213243318722,0.001,0.0,0.0037188924980000593,0.003125947478110902,0.007465799440979026,1.0,1.0,1.0,1.0
285,285,0.004716387367807329,0.001,0.0,0.003683138405904174,0.0031048143064253964,0.007361208845395595,1.0,1.0,1.0,1.0
286,286,0.004755162837682292,0.001,0.0,0.0036650245820055716,0.0030822286353213713,0.0075182349246460944,1.0,1.0,1.0,1.0
287,287,0.004742507386254147,0.001,0.0,0.0037200952356215566,0.003114727238425985,0.00739269913174212,1.0,1.0,1.0,1.0
288,288,0.004722379017039202,0.001,0.0,0.0036791399616049603,0.0030703120573889464,0.007417684522806667,1.0,1.0,1.0,1.0
289,289,0.004716215524240397,0.001,0.0,0.003662216382508632,0.003087791512371041,0.007398638117592782,1.0,1.0,1.0,1.0
290,290,0.004714565395261161,0.001,0.0,0.0036437703092815354,0.0030568045112886466,0.0074431209795875475,1.0,1.0,1.0,1.0
291,291,0.004712926544016227,0.001,0.0,0.003692977530590724,0.0030657847528345883,0.007380016890238039,1.0,1.0,1.0,1.0
292,292,0.004717900388641283,0.001,0.0,0.0036949630521121435,0.003070428501814604,0.007388309255475178,1.0,1.0,1.0,1.0
293,293,0.004706723819253966,0.001,0.0,0.003660961090645287,0.0030759697474422865,0.007383240212220699,1.0,1.0,1.0,1.0
294,294,0.004723754958831705,0.001,0.0,0.003650005724921357,0.003081358088820707,0.007439900597091764,1.0,1.0,1.0,1.0
295,295,0.00466558824700769,0.001,0.0,0.0035890621002181433,0.0030599363963119686,0.007347765873419121,1.0,1.0,1.0,1.0
296,296,0.004690493020461872,0.001,0.0,0.003670340207463596,0.0030571605457225814,0.007343977806158364,1.0,1.0,1.0,1.0
297,297,0.004677180651924573,0.001,0.0,0.003629866107075941,0.003031073254533112,0.00737060209212359,1.0,1.0,1.0,1.0
298,298,0.004640652477974072,0.001,0.0,0.003575060320144985,0.003025417470780667,0.0073214791336795315,1.0,1.0,1.0,1.0
299,299,0.004670351772801951,0.001,0.0,0.0035931847596657462,0.0030425991135416552,0.007375270943157375,1.0,1.0,1.0,1.0
300,300,0.004633686039596796,0.001,0.0,0.0036020908737555146,0.002971223570057191,0.007327743369387463,1.0,1.0,1.0,1.0
301,301,0.004651543087675236,0.001,0.0,0.00362599192885682,0.0030297820703708567,0.007298854907276109,1.0,1.0,1.0,1.0
302,302,0.004630532013834454,0.001,0.0,0.0036279176420066506,0.0030045011881156825,0.007259176723891869,1.0,1.0,1.0,1.0
303,303,0.004613298995536752,0.001,0.0,0.0035861237920471467,0.0029790781118208542,0.007274694566149265,1.0,1.0,1.0,1.0
304,304,0.00460129402927123,0.001,0.0,0.003550506182364188,0.0029880655856686644,0.0072653097013244405,1.0,1.0,1.0,1.0
305,305,0.004579355998430401,0.001,0.0,0.0035435406025499105,0.002985858933243435,0.007208667972008698,1.0,1.0,1.0,1.0
306,306,0.0045995831897016615,0.001,0.0,0.0035646096148411743,0.00299459024972748,0.00723954921704717,1.0,1.0,1.0,1.0
307,307,0.004582065492286347,0.001,0.0,0.003548456690623425,0.002987114065035712,0.007210625160951167,1.0,1.0,1.0,1.0
308,308,0.004605920723406598,0.001,0.0,0.003551377303665504,0.003006078091857489,0.007260306170792319,1.0,1.0,1.0,1.0
309,309,0.004596364044118673,0.001,0.0,0.0035646319229272194,0.0029440555736073293,0.007280404272023588,1.0,1.0,1.0,1.0
310,310,0.004591543547576293,0.001,0.0,0.0035452734809950925,0.0029863524905522354,0.007243004205520265,1.0,1.0,1.0,1.0
311,311,0.00458310755493585,0.001,0.0,0.003571812150767073,0.0029723631887463853,0.007205146728665568,1.0,1.0,1.0,1.0
312,312,0.004544481125776656,0.001,0.0,0.0035317398724146187,0.0029409723792923614,0.007160730616305955,1.0,1.0,1.0,1.0
313,313,0.004544374431134202,0.001,0.0,0.003523058468999807,0.002938444864412304,0.007171619581640698,1.0,1.0,1.0,1.0
314,314,0.0045510527706937864,0.001,0.0,0.0035211771755712107,0.0029604880401166156,0.0071714926161803305,1.0,1.0,1.0,1.0
315,315,0.004515459149843082,0.001,0.0,0.003507229637762066,0.002930037102487404,0.007109110301826149,1.0,1.0,1.0,1.0
316,316,0.004576093298965134,0.001,0.0,0.003538269898854196,0.002936502445663791,0.007253507050336339,1.0,1.0,1.0,1.0
317,317,0.004539403045782819,0.001,0.0,0.003506153996568173,0.0029482623722287826,0.007163792251958512,1.0,1.0,1.0,1.0
318,318,0.004553381470032036,0.001,0.0,0.003502581450447906,0.0029356460145208985,0.007221916413982399,1.0,1.0,1.0,1.0
319,319,0.004504656084463932,0.001,0.0,0.0034780637215590104,0.002934655189164914,0.007101248993421905,1.0,1.0,1.0,1.0
320,320,0.004519344220170751,0.001,0.0,0.0035007677506655455,0.0029152146162232384,0.007142049857066013,1.0,1.0,1.0,1.0
321,321,0.004520243339356966,0.001,0.0,0.0035201041828258894,0.0029221074655652046,0.007118517693015747,1.0,1.0,1.0,1.0
322,322,0.004510332859354094,0.001,0.0,0.003489764283585828,0.002925990389485378,0.007115243308362551,1.0,1.0,1.0,1.0
323,323,0.00452786275127437,0.001,0.0,0.0034671838002395816,0.0029542096381192096,0.007162194335251115,1.0,1.0,1.0,1.0
324,324,0.004525696494965814,0.001,0.0,0.0034826995251933113,0.002951436224975623,0.007142953370930627,1.0,1.0,1.0,1.0
325,325,0.004490389226702973,0.001,0.0,0.003488597423711326,0.002886678048525937,0.0070958918367978185,1.0,1.0,1.0,1.0
326,326,0.004485411132918671,0.001,0.0,0.0034494927676860243,0.0029098866070853546,0.0070968535146676,1.0,1.0,1.0,1.0
327,327,0.0045138809946365654,0.001,0.0,0.003494147807941772,0.0028985307144466788,0.0071489640104118735,1.0,1.0,1.0,1.0
328,328,0.004478520757402293,0.001,0.0,0.003464045650616754,0.0028908452004543506,0.007080671057337895,1.0,1.0,1.0,1.0
329,329,0.004480780829908326,0.001,0.0,0.0034499622634029947,0.002885147390770726,0.007107232173439115,1.0,1.0,1.0,1.0
330,330,0.004459589923499152,0.001,0.0,0.0034141767464461736,0.0028791911900043488,0.007085401302902028,1.0,1.0,1.0,1.0
331,331,0.004494138149311766,0.001,0.0,0.003462244632828515,0.002887439986807294,0.007132729413569905,1.0,1.0,1.0,1.0
332,332,0.004493805769016035,0.001,0.0,0.003451405755185988,0.0029132892232155427,0.0071167220594361424,1.0,1.0,1.0,1.0
333,333,0.004475956040550955,0.001,0.0,0.0034422805765643716,0.002883491324610077,0.007102095783920959,1.0,1.0,1.0,1.0
334,334,0.004469155159313232,0.001,0.0,0.003464226785581559,0.002882732718717307,0.007060505449771881,1.0,1.0,1.0,1.0
335,335,0.004480234361835755,0.001,0.0,0.0034294966972083785,0.0028870678797829896,0.007124138021026738,1.0,1.0,1.0,1.0
336,336,0.0044319964363239706,0.001,0.0,0.003433040161326062,0.002849028809578158,0.00701392003975343,1.0,1.0,1.0,1.0
337,337,0.004462522512767464,0.001,0.0,0.003432362456806004,0.0028802970991819166,0.007074907291098498,1.0,1.0,1.0,1.0
338,338,0.004437564508407377,0.001,0.0,0.0034234309787279926,0.002841143068508245,0.007048118903185241,1.0,1.0,1.0,1.0
339,339,0.004435590992216021,0.001,0.0,0.003405288342037238,0.002867781171516981,0.007033702990156598,1.0,1.0,1.0,1.0
340,340,0.004438188945641741,0.001,0.0,0.00340092193800956,0.0028659017843892798,0.00704774254700169,1.0,1.0,1.0,1.0
341,341,0.004426802828675136,0.001,0.0,0.003397206855879631,0.0028329943888820708,0.007050206695566885,1.0,1.0,1.0,1.0
342,342,0.004402628823299892,0.001,0.0,0.0033745011533028446,0.002836315397871658,0.006997069460339844,1.0,1.0,1.0,1.0
343,343,0.004407970263855532,0.001,0.0,0.0033829951789812185,0.002828056378348265,0.0070128586230566725,1.0,1.0,1.0,1.0
344,344,0.004426882689585909,0.001,0.0,0.0034207547723781317,0.002819725028530229,0.007040167707600631,1.0,1.0,1.0,1.0
345,345,0.00439181923866272,0.001,0.0,0.0033893021682160906,0.00282271714968374,0.006963437961530872,1.0,1.0,1.0,1.0
346,346,0.004403511673444882,0.001,0.0,0.0034287107118871063,0.002781207629595883,0.0070006162422942,1.0,1.0,1.0,1.0
347,347,0.0044068263086955994,0.001,0.0,0.003404734452487901,0.002845391667506192,0.006970352362259291,1.0,1.0,1.0,1.0
348,348,0.004388715475215577,0.001,0.0,0.0033611224571359344,0.0028360547439660877,0.006968968868022785,1.0,1.0,1.0,1.0
349,349,0.004410631983773783,0.001,0.0,0.0033818046940723434,0.0028330728091532364,0.007017018069745973,1.0,1.0,1.0,1.0
350,350,0.00439854733122047,0.001,0.0,0.003375007647264283,0.0028434845953597687,0.006977149299927987,1.0,1.0,1.0,1.0
351,351,0.004392269824165851,0.001,0.0,0.0034011450843536295,0.0028006462089251727,0.0069750177644891664,1.0,1.0,1.0,1.0
352,352,0.004390215020976029,0.001,0.0,0.003375140564457979,0.002816986605466809,0.006978517412790097,1.0,1.0,1.0,1.0
353,353,0.004381021033623256,0.001,0.0,0.003351547427882906,0.0028112409709137864,0.006980274338275194,1.0,1.0,1.0,1.0
354,354,0.004380690210382454,0.001,0.0,0.0033589539598324336,0.0028140511276433244,0.006969065012526698,1.0,1.0,1.0,1.0
355,355,0.004384470288641751,0.001,0.0,0.0034203033428639174,0.002797725042910315,0.006935381956282072,1.0,1.0,1.0,1.0
356,356,0.004368837646325119,0.001,0.0,0.0033261700518778525,0.0028124568925704807,0.006967885652557015,1.0,1.0,1.0,1.0
357,357,0.004376319833681919,0.001,0.0,0.003361994167789817,0.0028113835214753635,0.006955581484362483,1.0,1.0,1.0,1.0
358,358,0.004349866649135947,0.001,0.0,0.0033653119244263507,0.0027780652526416816,0.006906222435645759,1.0,1.0,1.0,1.0
359,359,0.004332697368226945,0.001,0.0,0.0033326972188660875,0.002736063121119514,0.006929331386345439,1.0,1.0,1.0,1.0
360,360,0.0043464366608532146,0.001,0.0,0.003335008390422445,0.0027834286520374008,0.006920872430782765,1.0,1.0,1.0,1.0
361,361,0.004356342469691299,0.001,0.0,0.0033394603451597504,0.0028193352263770066,0.0069102312554605305,1.0,1.0,1.0,1.0
362,362,0.00436210710904561,0.001,0.0,0.0033480657075415365,0.002806145937938709,0.006932109245099127,1.0,1.0,1.0,1.0
363,363,0.004380288126412779,0.001,0.0,0.0033398609957657754,0.002785700540698599,0.007015302326180972,1.0,1.0,1.0,1.0
364,364,0.004348200716776773,0.001,0.0,0.0033405848080292344,0.0027864325893460773,0.006917584469192661,1.0,1.0,1.0,1.0
365,365,0.004364850843558088,0.001,0.0,0.0033340436129947193,0.002767670535831712,0.006992837967118248,1.0,1.0,1.0,1.0
366,366,0.004311202763346955,0.001,0.0,0.003315007168566808,0.002771510276943445,0.006847090262454003,1.0,1.0,1.0,1.0
367,367,0.004327697621192783,0.001,0.0,0.003316812726552598,0.0027896184474229813,0.0068766611511819065,1.0,1.0,1.0,1.0
368,368,0.004342803731560707,0.001,0.0,0.003316070025903173,0.002777730784146115,0.006934610093594529,1.0,1.0,1.0,1.0
369,369,0.004383154679089785,0.001,0.0,0.0033267476173932664,0.0028285504013183527,0.006994165669311769,1.0,1.0,1.0,1.0
370,370,0.004328279566834681,0.001,0.0,0.0033332044986309484,0.0027631912162178196,0.006888442439958453,1.0,1.0,1.0,1.0
371,371,0.004336770289228298,0.001,0.0,0.0033392281620763242,0.0027651732234517112,0.0069059090747032315,1.0,1.0,1.0,1.0
372,372,0.004309964555432089,0.001,0.0,0.0032922651880653575,0.002742176286119502,0.00689545163186267,1.0,1.0,1.0,1.0
373,373,0.004278005508240312,0.001,0.0,0.0032871123257791623,0.0027461733334348537,0.0068007303198101,1.0,1.0,1.0,1.0
374,374,0.0042858409869950265,0.001,0.0,0.0033148471484309994,0.0027370944735594094,0.006805580866057426,1.0,1.0,1.0,1.0
375,375,0.004298845029552467,0.001,0.0,0.003282040655903984,0.002769338672806043,0.0068451554398052394,1.0,1.0,1.0,1.0
376,376,0.004265362877049483,0.001,0.0,0.0032788449752843007,0.0027276381661067717,0.006789604973164387,1.0,1.0,1.0,1.0
377,377,0.0043045575148426,0.001,0.0,0.0032872766169020906,0.002744848039583303,0.006881547436933033,1.0,1.0,1.0,1.0
378,378,0.004296843035263009,0.001,0.0,0.003258756740251556,0.0027412679555709474,0.006890503907925449,1.0,1.0,1.0,1.0
379,379,0.004302963439840823,0.001,0.0,0.0032823099463712424,0.002755248366156593,0.0068713315413333476,1.0,1.0,1.0,1.0
380,380,0.004311447177315131,0.001,0.0,0.003308405459392816,0.0027379527091397904,0.006887982875923626,1.0,1.0,1.0,1.0
381,381,0.004282783629605547,0.001,0.0,0.003294434238341637,0.0027250158018432558,0.006828900295658968,1.0,1.0,1.0,1.0
382,382,0.004276725623640232,0.001,0.0,0.003295868787972722,0.0027574130363063887,0.006776894791983068,1.0,1.0,1.0,1.0
383,383,0.004287590520107187,0.001,0.0,0.003278291718743276,0.002702605866943486,0.00688187351624947,1.0,1.0,1.0,1.0
384,384,0.004263106937287375,0.001,0.0,0.003261147314333357,0.0027443667786428705,0.006783806355088018,1.0,1.0,1.0,1.0
385,385,0.00426202459493652,0.001,0.0,0.00324833389458945,0.0027343682304490358,0.006803371215937659,1.0,1.0,1.0,1.0
386,386,0.004264168353984132,0.001,0.0,0.003258694639953319,0.0027226259917370044,0.006811183877289295,1.0,1.0,1.0,1.0
387,387,0.004283049667719752,0.001,0.0,0.0032691684100427665,0.002731799533648882,0.006848180739325471,1.0,1.0,1.0,1.0
388,388,0.004226874370942824,0.001,0.0,0.0032379452750319615,0.0026928103470709175,0.0067498669668566436,1.0,1.0,1.0,1.0
389,389,0.004233807747368701,0.001,0.0,0.003250707122788299,0.002704211809032131,0.006746503888280131,1.0,1.0,1.0,1.0
390,390,0.00423572221188806,0.001,0.0,0.0032539185558562167,0.0027062418084824458,0.006747005827492103,1.0,1.0,1.0,1.0
391,391,0.004281965957488865,0.001,0.0,0.0032392777648055926,0.0027243413642281666,0.006882278365083039,1.0,1.0,1.0,1.0
392,392,0.004237341272528283,0.001,0.0,0.0032437736299471,0.0027101316300104372,0.006758117917343043,1.0,1.0,1.0,1.0
393,393,0.00425981248554308,0.001,0.0,0.003243894563638605,0.0027347427094355226,0.0068007996887899935,1.0,1.0,1.0,1.0
394,394,0.00423434202093631,0.001,0.0,0.0032597574463579804,0.0026987367018591613,0.006744531478034332,1.0,1.0,1.0,1.0
395,395,0.004222279632813297,0.001,0.0,0.003219756094040349,0.002698660064197611,0.006748422281816602,1.0,1.0,1.0,1.0
396,396,0.004242313749273308,0.001,0.0,0.0032501494642929174,0.002720978867728263,0.00675581258838065,1.0,1.0,1.0,1.0
397,397,0.0042106730688828975,0.001,0.0,0.0032062120735645294,0.0026668136051739566,0.006758993200492114,1.0,1.0,1.0,1.0
398,398,0.004208826328977011,0.001,0.0,0.0031763579609105363,0.0027118814032291993,0.006738239346304908,1.0,1.0,1.0,1.0
399,399,0.004239020563545637,0.001,0.0,0.003221006889361888,0.0027249704144196585,0.006771083964849822,1.0,1.0,1.0,1.0
400,400,0.0041982715629274026,0.001,0.0,0.003190742922015488,0.0026907260980806313,0.006713345122989267,1.0,1.0,1.0,1.0
401,401,0.0041965924901887774,0.001,0.0,0.00323423404188361,0.002666435182618443,0.006689107613055967,1.0,1.0,1.0,1.0
402,402,0.004204084529192187,0.001,0.0,0.00320223221933702,0.002684497034351807,0.006725523722707294,1.0,1.0,1.0,1.0
403,403,0.0042192858818452805,0.001,0.0,0.0032088113657664508,0.0026590273628244177,0.006790018509491347,1.0,1.0,1.0,1.0
404,404,0.004205775971058756,0.001,0.0,0.0031916248335619457,0.0026818172627827153,0.0067438853438943624,1.0,1.0,1.0,1.0
405,405,0.004187840851955116,0.001,0.0,0.0031999373313738033,0.00267512376740342,0.006688460955047049,1.0,1.0,1.0,1.0
406,406,0.00419823061383795,0.001,0.0,0.003201297629857436,0.002675893498235382,0.006717500160448253,1.0,1.0,1.0,1.0
407,407,0.004209077873383649,0.001,0.0,0.0031537642498733476,0.0026991548438672908,0.006774313951609656,1.0,1.0,1.0,1.0
408,408,0.004175093781668693,0.001,0.0,0.003217085723008495,0.0026638351992005482,0.006644359862548299,1.0,1.0,1.0,1.0
409,409,0.004191472427919507,0.001,0.0,0.0031637022620998323,0.0026573585128062405,0.006753355992259458,1.0,1.0,1.0,1.0
410,410,0.004187269558315165,0.001,0.0,0.0031793463494977914,0.0026443507231306285,0.006738111202139407,1.0,1.0,1.0,1.0
411,411,0.004195820933091454,0.001,0.0,0.003174965786456596,0.0026801755375345238,0.00673232096596621,1.0,1.0,1.0,1.0
412,412,0.004190799183561467,0.001,0.0,0.003173713179421611,0.002670705252967309,0.00672797865991015,1.0,1.0,1.0,1.0
413,413,0.004181017677183263,0.001,0.0,0.00317772581911413,0.002657442972122226,0.006707883760100231,1.0,1.0,1.0,1.0
414,414,0.004163505422184244,0.001,0.0,0.0031881672257441096,0.0026289702727808617,0.006673378389677964,1.0,1.0,1.0,1.0
415,415,0.004185904414043762,0.001,0.0,0.003168626717524603,0.0026661915981094353,0.0067228945408714935,1.0,1.0,1.0,1.0
416,416,0.0041534566262271255,0.001,0.0,0.0031427792928298004,0.0026593578222673386,0.006658232159679756,1.0,1.0,1.0,1.0
417,417,0.004160414755460806,0.001,0.0,0.0031404690162162296,0.0026428098208270967,0.006697965014609508,1.0,1.0,1.0,1.0
418,418,0.004156770562985912,0.001,0.0,0.0031225652346620336,0.002641793129441794,0.0067059529246762395,1.0,1.0,1.0,1.0
419,419,0.004128556960495189,0.001,0.0,0.0031505929946433753,0.0026111352344742045,0.006623942201258615,1.0,1.0,1.0,1.0
420,420,0.00415675544354599,0.001,0.0,0.003140121407341212,0.0026291440008208156,0.006701000354951248,1.0,1.0,1.0,1.0
421,421,0.004126844651182182,0.001,0.0,0.003137697152851615,0.002620109407871496,0.006622726912610233,1.0,1.0,1.0,1.0
422,422,0.004147855739574879,0.001,0.0,0.0031387518320116214,0.0026425597607158124,0.006662255036644638,1.0,1.0,1.0,1.0
423,423,0.004147750529227778,0.001,0.0,0.003161657150485553,0.002629939823236782,0.006651654082816094,1.0,1.0,1.0,1.0
424,424,0.004122774145798758,0.001,0.0,0.0031302783609135076,0.002601855194370728,0.006636188671109267,1.0,1.0,1.0,1.0
425,425,0.004125311752432026,0.001,0.0,0.0031231374086928554,0.002609286006190814,0.006643511514994316,1.0,1.0,1.0,1.0
426,426,0.004129078719415702,0.001,0.0,0.003126043447991833,0.002614612676552497,0.0066465795680414885,1.0,1.0,1.0,1.0
427,427,0.00414150433789473,0.001,0.0,0.0031628819851903245,0.002626551802677568,0.006635078767430969,1.0,1.0,1.0,1.0
