,epochs,training_loss,lr,rec_train_losses,pde_train_losses,ic_train_losses,bc_train_losses,weight_rec,weight_pde,weight_ic,weight_bc
212,212,0.027248523198068142,0.001,0.0,0.035995068203192204,0.04304677899926901,0.002703720412682742,1.0,1.0,1.0,1.0
213,213,0.026735499035567045,0.001,0.0,0.034995628986507654,0.042507466045208275,0.0027033992591896094,1.0,1.0,1.0,1.0
214,214,0.02695999265415594,0.001,0.0,0.035814769682474434,0.042370147770270705,0.002695059454708826,1.0,1.0,1.0,1.0
215,215,0.027347252296749502,0.001,0.0,0.03585578501224518,0.0435671447776258,0.002618825121317059,1.0,1.0,1.0,1.0
216,216,0.026898827811237425,0.001,0.0,0.03508910065283999,0.04299400094896555,0.00261338160635205,1.0,1.0,1.0,1.0
217,217,0.02734063396928832,0.001,0.0,0.03687366552185267,0.042472945991903543,0.0026752879784908146,1.0,1.0,1.0,1.0
218,218,0.027220945805311203,0.001,0.0,0.035104995244182646,0.043828064925037324,0.0027297747728880495,1.0,1.0,1.0,1.0
219,219,0.026989666221197695,0.001,0.0,0.035650704230647534,0.042687351582571864,0.0026309408058295958,1.0,1.0,1.0,1.0
220,220,0.027206133818253875,0.001,0.0,0.03550369996810332,0.043512930744327605,0.002601768894237466,1.0,1.0,1.0,1.0
221,221,0.02697613777127117,0.001,0.0,0.03614998370176181,0.04214531253091991,0.0026331144108553417,1.0,1.0,1.0,1.0
222,222,0.026978019392117858,0.001,0.0,0.03585662692785263,0.04240388050675392,0.002673548791790381,1.0,1.0,1.0,1.0
223,223,0.0266434196382761,0.001,0.0,0.03551497816806659,0.04177736910060048,0.002637910030898638,1.0,1.0,1.0,1.0
224,224,0.027000899775885046,0.001,0.0,0.03517406829632819,0.04320374550297856,0.0026248834110447206,1.0,1.0,1.0,1.0
225,225,0.027101362880785018,0.001,0.0,0.03632883378304541,0.04232214414514601,0.0026531090697972104,1.0,1.0,1.0,1.0
226,226,0.026519940758589655,0.001,0.0,0.03448323009070009,0.04247928294353187,0.0025973081137635745,1.0,1.0,1.0,1.0
227,227,0.02672706893645227,0.001,0.0,0.0354701466858387,0.04205836774781346,0.002652689778187778,1.0,1.0,1.0,1.0
228,228,0.026561547943856567,0.001,0.0,0.03549652412766591,0.041621910873800516,0.002566206982010044,1.0,1.0,1.0,1.0
229,229,0.0267369375214912,0.001,0.0,0.034999511553905904,0.042594356229528785,0.0026169424163526855,1.0,1.0,1.0,1.0
230,230,0.026784216111991554,0.001,0.0,0.03555256262188777,0.0422723077936098,0.002527776039642049,1.0,1.0,1.0,1.0
231,231,0.02654796146089211,0.001,0.0,0.03531472955364734,0.04182035266421735,0.00250880003295606,1.0,1.0,1.0,1.0
232,232,0.026962350064422935,0.001,0.0,0.035864236124325544,0.0424944618716836,0.002528349155909382,1.0,1.0,1.0,1.0
233,233,0.026528686983510852,0.001,0.0,0.03530535183381289,0.04171447432599962,0.0025662326588644646,1.0,1.0,1.0,1.0
234,234,0.026416607841383666,0.001,0.0,0.03491974214557558,0.041754153557121754,0.002575925704149995,1.0,1.0,1.0,1.0
235,235,0.026464624039363116,0.001,0.0,0.035578245820943266,0.04121879010926932,0.002596834397991188,1.0,1.0,1.0,1.0
236,236,0.026522602944169194,0.001,0.0,0.034917283221147954,0.04204312805086374,0.0026073955232277513,1.0,1.0,1.0,1.0
237,237,0.026844867621548474,0.001,0.0,0.03539792407536879,0.04250541119836271,0.0026312663467251696,1.0,1.0,1.0,1.0
238,238,0.026431553240399808,0.001,0.0,0.03514291491592303,0.0415692770620808,0.0025824665935942903,1.0,1.0,1.0,1.0
239,239,0.027001992624718696,0.001,0.0,0.035591496620327234,0.04284790717065334,0.002566572147770785,1.0,1.0,1.0,1.0
240,240,0.02697562222601846,0.001,0.0,0.03594133153092116,0.04241010081022978,0.00257543219049694,1.0,1.0,1.0,1.0
241,241,0.027100284409243613,0.001,0.0,0.03590314567554742,0.04279928037431091,0.0025984254825743847,1.0,1.0,1.0,1.0
242,242,0.026655007211957127,0.001,0.0,0.035011800355277956,0.042396146804094315,0.002557072431955021,1.0,1.0,1.0,1.0
243,243,0.02665883448207751,0.001,0.0,0.03594492620322853,0.0414254596689716,0.0026061160751851276,1.0,1.0,1.0,1.0
244,244,0.026579347613733262,0.001,0.0,0.03554628213169053,0.04158390557859093,0.002607853417430306,1.0,1.0,1.0,1.0
245,245,0.02650330401957035,0.001,0.0,0.035332941508386284,0.04162327793892473,0.0025536912216921337,1.0,1.0,1.0,1.0
246,246,0.026555357442703098,0.001,0.0,0.03571957582607865,0.04140116774942726,0.0025453273847233504,1.0,1.0,1.0,1.0
247,247,0.02634665637742728,0.001,0.0,0.03478245809674263,0.041707079974003136,0.0025504293880658224,1.0,1.0,1.0,1.0
248,248,0.026845105283427984,0.001,0.0,0.035788208595477045,0.04225446586497128,0.002492639745469205,1.0,1.0,1.0,1.0
249,249,0.02652827149722725,0.001,0.0,0.03540978621458635,0.041659358656033874,0.002515668675187044,1.0,1.0,1.0,1.0
250,250,0.0262574206572026,0.001,0.0,0.03489759378135204,0.041403734241612256,0.0024709323333809152,1.0,1.0,1.0,1.0
251,251,0.026601841556839645,0.001,0.0,0.03584378462983295,0.041382379829883575,0.002579358231741935,1.0,1.0,1.0,1.0
252,252,0.02604335721116513,0.001,0.0,0.03432984714163467,0.04126253048889339,0.0025376923513249494,1.0,1.0,1.0,1.0
253,253,0.026012517453636974,0.001,0.0,0.03470990981440991,0.04082780331373215,0.002499837828509044,1.0,1.0,1.0,1.0
254,254,0.026920224889181554,0.001,0.0,0.036145258927717805,0.042046946357004344,0.0025684674837975763,1.0,1.0,1.0,1.0
255,255,0.026330194319598377,0.001,0.0,0.03510452399495989,0.041406150558032095,0.0024799068123684265,1.0,1.0,1.0,1.0
256,256,0.0263455004314892,0.001,0.0,0.03495580708840862,0.041610809159465134,0.002469883671437856,1.0,1.0,1.0,1.0
257,257,0.026337852410506457,0.001,0.0,0.035240740107838064,0.041332818916998804,0.0024399961694143713,1.0,1.0,1.0,1.0
258,258,0.026248097070492804,0.001,0.0,0.03482525271829218,0.041454619844444096,0.0024644167569931597,1.0,1.0,1.0,1.0
259,259,0.02626463840715587,0.001,0.0,0.035354101040866226,0.04096882080193609,0.0024709921854082495,1.0,1.0,1.0,1.0
260,260,0.026187682466115803,0.001,0.0,0.034858686150982976,0.041247246554121375,0.0024571129397372715,1.0,1.0,1.0,1.0
261,261,0.026184784539509565,0.001,0.0,0.03531948762247339,0.040809053694829345,0.002425809630949516,1.0,1.0,1.0,1.0
262,262,0.026034286536742002,0.001,0.0,0.03420320904115215,0.0413866292219609,0.0025130198046099395,1.0,1.0,1.0,1.0
263,263,0.026332516281399876,0.001,0.0,0.03554663894465193,0.04095951316412538,0.0024913949528126977,1.0,1.0,1.0,1.0
264,264,0.02641300787217915,0.001,0.0,0.035360899521037936,0.041409632307477295,0.0024684905365575105,1.0,1.0,1.0,1.0
265,265,0.02595737564843148,0.001,0.0,0.034507447271607816,0.040825624600984156,0.0025390542978129815,1.0,1.0,1.0,1.0
266,266,0.0262720370083116,0.001,0.0,0.03518964012619108,0.04107931617181748,0.002547152223996818,1.0,1.0,1.0,1.0
267,267,0.026294110401067883,0.001,0.0,0.03527087613474578,0.0411304448498413,0.002481008123140782,1.0,1.0,1.0,1.0
268,268,0.0262276396388188,0.001,0.0,0.03500890237046406,0.04119547572918236,0.0024785379064269364,1.0,1.0,1.0,1.0
269,269,0.02623892348492518,0.001,0.0,0.03507144644390792,0.041196608217433095,0.0024487140253768303,1.0,1.0,1.0,1.0
270,270,0.026206822716630995,0.001,0.0,0.03513417922658846,0.04101040668319911,0.0024758807485341094,1.0,1.0,1.0,1.0
271,271,0.026068929582834244,0.001,0.0,0.035184106149245054,0.040552569553256035,0.002470111030561384,1.0,1.0,1.0,1.0
272,272,0.025863916089292616,0.001,0.0,0.03412164357723668,0.04108791425824165,0.0023821883005439304,1.0,1.0,1.0,1.0
273,273,0.025708885572385043,0.001,0.0,0.03433673665858805,0.04035180201753974,0.002438117197016254,1.0,1.0,1.0,1.0
274,274,0.02612286346266046,0.001,0.0,0.035494463227223605,0.040412566158920527,0.0024615595684736036,1.0,1.0,1.0,1.0
275,275,0.02618166006868705,0.001,0.0,0.03497277817223221,0.04109482443891466,0.0024773753248155117,1.0,1.0,1.0,1.0
276,276,0.025729605287779123,0.001,0.0,0.034661243844311684,0.04007352842018008,0.002454042056342587,1.0,1.0,1.0,1.0
277,277,0.025919982988853008,0.001,0.0,0.0347881008638069,0.04048532899469137,0.002486516226781532,1.0,1.0,1.0,1.0
278,278,0.025752713903784752,0.001,0.0,0.0345824581454508,0.04029719659592956,0.0023784834338584915,1.0,1.0,1.0,1.0
279,279,0.026033544912934303,0.001,0.0,0.035170628398191184,0.040481977513991296,0.002448026651109103,1.0,1.0,1.0,1.0
280,280,0.02591844229027629,0.001,0.0,0.03437820298131555,0.04097011068370193,0.002407011023024097,1.0,1.0,1.0,1.0
281,281,0.025995469593908638,0.001,0.0,0.034979420888703316,0.040592923294752836,0.002414063364994945,1.0,1.0,1.0,1.0
282,282,0.02558185317320749,0.001,0.0,0.03398028091760352,0.040334287215955555,0.002430990251014009,1.0,1.0,1.0,1.0
283,283,0.026254317432176322,0.001,0.0,0.034795236599165946,0.04150736297015101,0.0024603508281870745,1.0,1.0,1.0,1.0
284,284,0.02634388505248353,0.001,0.0,0.03607327968347818,0.04049381532240659,0.0024645590237923898,1.0,1.0,1.0,1.0
285,285,0.02620630618184805,0.001,0.0,0.03485704044578597,0.041329419473186135,0.002432456247333903,1.0,1.0,1.0,1.0
286,286,0.025768322811927646,0.001,0.0,0.03472789813531563,0.04018138162791729,0.002395687028183602,1.0,1.0,1.0,1.0
287,287,0.026358115894254297,0.001,0.0,0.03546285181073472,0.041129959863610566,0.0024815335564198904,1.0,1.0,1.0,1.0
288,288,0.025909319519996643,0.001,0.0,0.03424073872156441,0.04109426820650697,0.002392950984358322,1.0,1.0,1.0,1.0
289,289,0.02577240054961294,0.001,0.0,0.03502216353081167,0.039855848415754735,0.0024391883052885532,1.0,1.0,1.0,1.0
290,290,0.025764731515664607,0.001,0.0,0.03464276983868331,0.04029578354675323,0.0023556395462946966,1.0,1.0,1.0,1.0
291,291,0.02579118631547317,0.001,0.0,0.03457454271847382,0.04041846236214042,0.002380552949034609,1.0,1.0,1.0,1.0
292,292,0.026102853647898883,0.001,0.0,0.03496926912339404,0.04091624775901437,0.002423042489681393,1.0,1.0,1.0,1.0
293,293,0.02560656308196485,0.001,0.0,0.03462668153224513,0.03979069693014026,0.002402309350145515,1.0,1.0,1.0,1.0
294,294,0.025629965704865754,0.001,0.0,0.034377302625216544,0.04010773915797472,0.0024048526829574257,1.0,1.0,1.0,1.0
295,295,0.0256977379322052,0.001,0.0,0.03473483066773042,0.03997383813839406,0.00238454344071215,1.0,1.0,1.0,1.0
296,296,0.02557891933247447,0.001,0.0,0.03469920757925138,0.03963543474674225,0.0024021140561671928,1.0,1.0,1.0,1.0
297,297,0.025750393164344132,0.001,0.0,0.03483493777457625,0.04004024213645607,0.0023759964024065994,1.0,1.0,1.0,1.0
298,298,0.0255664941505529,0.001,0.0,0.034341431863140315,0.03999483189545572,0.002363216695812298,1.0,1.0,1.0,1.0
299,299,0.02569051121827215,0.001,0.0,0.03434564609779045,0.04029619286302477,0.0024296941919601522,1.0,1.0,1.0,1.0
300,300,0.025479954143520445,0.001,0.0,0.03428502916358411,0.03979564656037837,0.0023591850986122154,1.0,1.0,1.0,1.0
301,301,0.025764397345483303,0.001,0.0,0.0347933957236819,0.040119696292094886,0.0023800993367331102,1.0,1.0,1.0,1.0
302,302,0.026132351951673627,0.001,0.0,0.035228057706262916,0.04073089896701276,0.002438096940750256,1.0,1.0,1.0,1.0
303,303,0.025346359587274492,0.001,0.0,0.034153754473663867,0.03946886339690536,0.0024164586575352587,1.0,1.0,1.0,1.0
304,304,0.02517475903732702,0.001,0.0,0.03459357999963686,0.03855749510694295,0.0023731998589937575,1.0,1.0,1.0,1.0
305,305,0.02561896829865873,0.001,0.0,0.034489710873458534,0.039969058823771775,0.0023981333506526425,1.0,1.0,1.0,1.0
306,306,0.025926718895789236,0.001,0.0,0.035210848960559815,0.04012456082273275,0.002444744764943607,1.0,1.0,1.0,1.0
307,307,0.02579038281692192,0.001,0.0,0.03436154162045568,0.04063536587636918,0.0023742398116155528,1.0,1.0,1.0,1.0
308,308,0.02555893553653732,0.001,0.0,0.03438111918512732,0.039933624444529414,0.0023620603315066546,1.0,1.0,1.0,1.0
309,309,0.0257740612141788,0.001,0.0,0.03490633948240429,0.040006490191444755,0.002409353095572442,1.0,1.0,1.0,1.0
310,310,0.025453942478634417,0.001,0.0,0.03446806943975389,0.03949845617171377,0.0023953002964844927,1.0,1.0,1.0,1.0
311,311,0.0255534466705285,0.001,0.0,0.033611547434702516,0.04052177257835865,0.002527019129047403,1.0,1.0,1.0,1.0
312,312,0.025381784129422158,0.001,0.0,0.034763467381708324,0.03902317362371832,0.002358708792598918,1.0,1.0,1.0,1.0
313,313,0.026001712772995234,0.001,0.0,0.03467396675841883,0.04093788284808397,0.0023932859730848577,1.0,1.0,1.0,1.0
314,314,0.0254801589762792,0.001,0.0,0.03453915275167674,0.03956546972040087,0.0023358514154097065,1.0,1.0,1.0,1.0
315,315,0.025402430328540504,0.001,0.0,0.03440621471963823,0.03950721269939095,0.0022938609836273827,1.0,1.0,1.0,1.0
316,316,0.025414570001885295,0.001,0.0,0.03472518641501665,0.03913563990499824,0.0023828814992157277,1.0,1.0,1.0,1.0
317,317,0.02510235912632197,0.001,0.0,0.03391277987975627,0.039111341000534594,0.002282953013491351,1.0,1.0,1.0,1.0
318,318,0.02569200622383505,0.001,0.0,0.03499164432287216,0.03973226749803871,0.002352106304897461,1.0,1.0,1.0,1.0
319,319,0.025673769414424896,0.001,0.0,0.0347255208180286,0.03990868537221104,0.002387100503256079,1.0,1.0,1.0,1.0
320,320,0.025959524617064744,0.001,0.0,0.03502160788048059,0.04053215344902128,0.002324809156561969,1.0,1.0,1.0,1.0
321,321,0.026021737896371633,0.001,0.0,0.035593203036114573,0.04008852399419993,0.002383484516030876,1.0,1.0,1.0,1.0
322,322,0.025766537874005735,0.001,0.0,0.034877191472332925,0.04003228968940675,0.0023901315362309106,1.0,1.0,1.0,1.0
323,323,0.025709242734592408,0.001,0.0,0.03411031689029187,0.04069818137213588,0.0023192275621113367,1.0,1.0,1.0,1.0
324,324,0.02514972962671891,0.001,0.0,0.0347273689112626,0.03838536830153316,0.002336450132133905,1.0,1.0,1.0,1.0
325,325,0.025196655478794128,0.001,0.0,0.03389360086293891,0.03935634077060968,0.0023400236386805773,1.0,1.0,1.0,1.0
326,326,0.026245488319545984,0.001,0.0,0.0358587367227301,0.04050488444045186,0.002372841627220623,1.0,1.0,1.0,1.0
327,327,0.025343674584291875,0.001,0.0,0.03406090219505131,0.03963867528364062,0.002331444135052152,1.0,1.0,1.0,1.0
328,328,0.025752181303687394,0.001,0.0,0.03501059429254383,0.03985241590999067,0.002393531940469984,1.0,1.0,1.0,1.0
329,329,0.025628299394156784,0.001,0.0,0.034242936584632844,0.040355265606194735,0.0022866951221658383,1.0,1.0,1.0,1.0
330,330,0.025940875755622983,0.001,0.0,0.03503926331177354,0.040471860906109214,0.0023115010917535983,1.0,1.0,1.0,1.0
331,331,0.02585620665922761,0.001,0.0,0.03438704082509503,0.04088007321115583,0.002301504009665223,1.0,1.0,1.0,1.0
332,332,0.025332804420031607,0.001,0.0,0.03450345655437559,0.03912009857594967,0.0023748561179672834,1.0,1.0,1.0,1.0
333,333,0.025575938576366752,0.001,0.0,0.03481296950485557,0.039571310742758214,0.0023435348630300723,1.0,1.0,1.0,1.0
334,334,0.025715513213071972,0.001,0.0,0.03447762702126056,0.040302840527147055,0.0023660702536290046,1.0,1.0,1.0,1.0
335,335,0.025174872251227498,0.001,0.0,0.03394825756549835,0.03922526095993817,0.0023510967075708322,1.0,1.0,1.0,1.0
336,336,0.025434036913793534,0.001,0.0,0.03422776481602341,0.03977401717565954,0.00230032617400866,1.0,1.0,1.0,1.0
337,337,0.02524701558286324,0.001,0.0,0.03495212574489415,0.03848910762462765,0.00229981178563321,1.0,1.0,1.0,1.0
338,338,0.025290488149039447,0.001,0.0,0.034040823695249856,0.039467415073886514,0.0023632234951946884,1.0,1.0,1.0,1.0
339,339,0.02550181158585474,0.001,0.0,0.03427676821593195,0.03989323985297233,0.0023354237200692296,1.0,1.0,1.0,1.0
340,340,0.025715623050928116,0.001,0.0,0.03488359256880358,0.0399413084378466,0.0023219663853524253,1.0,1.0,1.0,1.0
341,341,0.02545148046920076,0.001,0.0,0.03470494254725054,0.03936645062640309,0.0022830467387393583,1.0,1.0,1.0,1.0
342,342,0.025049005751498044,0.001,0.0,0.034066881344188005,0.03878162254113704,0.0022985114774201065,1.0,1.0,1.0,1.0
343,343,0.02500274614430964,0.001,0.0,0.03378045331919566,0.03892282396554947,0.002304958696186077,1.0,1.0,1.0,1.0
344,344,0.02533711533760652,0.001,0.0,0.03477086900966242,0.03889774461276829,0.0023427308224199805,1.0,1.0,1.0,1.0
345,345,0.025032404344528913,0.001,0.0,0.03383771702647209,0.03899164614267647,0.0022678477835142985,1.0,1.0,1.0,1.0
346,346,0.024775263504125178,0.001,0.0,0.03330952860414982,0.038716589217074215,0.002299669515196001,1.0,1.0,1.0,1.0
347,347,0.024935277353506535,0.001,0.0,0.03388913412345573,0.03864682023413479,0.002269874748890288,1.0,1.0,1.0,1.0
348,348,0.025618089537601918,0.001,0.0,0.03527094918536022,0.0392103164922446,0.002373001269006636,1.0,1.0,1.0,1.0
349,349,0.025468726467806846,0.001,0.0,0.03449989197542891,0.03962003858759999,0.0022862464356876444,1.0,1.0,1.0,1.0
350,350,0.025335520855151117,0.001,0.0,0.034046954941004515,0.0396611305186525,0.0022984750758041628,1.0,1.0,1.0,1.0
351,351,0.025154715694952756,0.001,0.0,0.03397058683913201,0.03919806831981987,0.002295489492098568,1.0,1.0,1.0,1.0
352,352,0.02505494875367731,0.001,0.0,0.03419121104525402,0.038654610281810164,0.0023190237807284575,1.0,1.0,1.0,1.0
353,353,0.025620046071708202,0.001,0.0,0.034939578908961266,0.03958429454360157,0.002336262790777255,1.0,1.0,1.0,1.0
354,354,0.0252981967641972,0.001,0.0,0.03479862317908555,0.03885780263226479,0.0022381625822163187,1.0,1.0,1.0,1.0
355,355,0.02517661970341578,0.001,0.0,0.033735849312506616,0.039528770255856216,0.002265237275423715,1.0,1.0,1.0,1.0
356,356,0.025356835802085698,0.001,0.0,0.03416614391608164,0.03953617694787681,0.0023681849816057365,1.0,1.0,1.0,1.0
357,357,0.024709617428015918,0.001,0.0,0.03405640524579212,0.037783416686579585,0.00228902808521525,1.0,1.0,1.0,1.0
358,358,0.025551695318426937,0.001,0.0,0.035031801322475076,0.03931702137924731,0.0023062618856783956,1.0,1.0,1.0,1.0
359,359,0.025604629947338253,0.001,0.0,0.03446436673402786,0.04002594784833491,0.002323573535250034,1.0,1.0,1.0,1.0
360,360,0.025518071895930916,0.001,0.0,0.03447846422204748,0.03975261969026178,0.002323129818250891,1.0,1.0,1.0,1.0
361,361,0.02480671484954655,0.001,0.0,0.033160258433781564,0.03904243418946862,0.002217449018644402,1.0,1.0,1.0,1.0
362,362,0.024861962476279587,0.001,0.0,0.03410503966733813,0.03828452178277075,0.002196324148826534,1.0,1.0,1.0,1.0
363,363,0.02485516108572483,0.001,0.0,0.03398088313406333,0.03835861186962575,0.0022259866454987787,1.0,1.0,1.0,1.0
364,364,0.02480289788218215,0.001,0.0,0.03377506957622245,0.03837459220085293,0.002259030665300088,1.0,1.0,1.0,1.0
365,365,0.02466221252689138,0.001,0.0,0.03416910191299394,0.03756345983128995,0.002254073398944456,1.0,1.0,1.0,1.0
366,366,0.02465758938342333,0.001,0.0,0.033064363757148385,0.038698903284966946,0.002209499267337378,1.0,1.0,1.0,1.0
367,367,0.025348181079607457,0.001,0.0,0.0346950544626452,0.03913179226219654,0.002217694192950148,1.0,1.0,1.0,1.0
368,368,0.02486248646164313,0.001,0.0,0.03400218806928024,0.038349263835698366,0.002236006548628211,1.0,1.0,1.0,1.0
369,369,0.025434006238356233,0.001,0.0,0.03456253121839836,0.03948581451550126,0.002253671504149679,1.0,1.0,1.0,1.0
370,370,0.025090234295930713,0.001,0.0,0.03435280075063929,0.03871760959737003,0.0022002907753631007,1.0,1.0,1.0,1.0
371,371,0.024838086566887796,0.001,0.0,0.033936878899112344,0.03830951568670571,0.0022678644163534045,1.0,1.0,1.0,1.0
372,372,0.025489187275525182,0.001,0.0,0.034691981272771955,0.039508379995822906,0.0022671984479529783,1.0,1.0,1.0,1.0
373,373,0.024816240649670362,0.001,0.0,0.03398382809245959,0.03823989233933389,0.0022249999674386345,1.0,1.0,1.0,1.0
374,374,0.024899976619053632,0.001,0.0,0.03419010009383783,0.038306361180730164,0.0022034664943930693,1.0,1.0,1.0,1.0
375,375,0.024539674108382314,0.001,0.0,0.0329829080728814,0.03833993442822248,0.0022961784852668643,1.0,1.0,1.0,1.0
376,376,0.024777146812994033,0.001,0.0,0.0336397240171209,0.038422834826633334,0.0022688799508614466,1.0,1.0,1.0,1.0
377,377,0.024875835864804685,0.001,0.0,0.03402768436353654,0.03838239214383066,0.002217427609139122,1.0,1.0,1.0,1.0
378,378,0.025018231302965432,0.001,0.0,0.03409543028101325,0.03871509002055973,0.00224417192657711,1.0,1.0,1.0,1.0
379,379,0.025102630606852472,0.001,0.0,0.034192209190223366,0.038882052758708596,0.0022336281472234987,1.0,1.0,1.0,1.0
380,380,0.024870728608220816,0.001,0.0,0.03355615062173456,0.03878260077908635,0.002273432102811057,1.0,1.0,1.0,1.0
381,381,0.024459942535031587,0.001,0.0,0.03354123007738963,0.037604558980092406,0.0022340373616316356,1.0,1.0,1.0,1.0
382,382,0.025216744805220515,0.001,0.0,0.03511597937904298,0.03828244598116726,0.002251806785352528,1.0,1.0,1.0,1.0
383,383,0.02496548736235127,0.001,0.0,0.03417766815982759,0.03849330055527389,0.0022254915129451547,1.0,1.0,1.0,1.0
384,384,0.02472451253561303,0.001,0.0,0.033262975979596376,0.03862374334130436,0.002286815291881794,1.0,1.0,1.0,1.0
385,385,0.02472873526858166,0.001,0.0,0.034063973696902394,0.03792166989296675,0.002200560451456113,1.0,1.0,1.0,1.0
386,386,0.02518747089197859,0.001,0.0,0.03417966386768967,0.03914596501272172,0.00223678110705805,1.0,1.0,1.0,1.0
387,387,0.024736578343436122,0.001,0.0,0.03359854588052258,0.03842631482984871,0.002184872661018744,1.0,1.0,1.0,1.0
388,388,0.024902847304474562,0.001,0.0,0.03411431523272768,0.038413259433582425,0.0021809649042552337,1.0,1.0,1.0,1.0
389,389,0.024752252793405205,0.001,0.0,0.03390700975432992,0.03817129379604012,0.002178453050873941,1.0,1.0,1.0,1.0
390,390,0.02515139855677262,0.001,0.0,0.03443167655495927,0.03879292623605579,0.0022295918461168185,1.0,1.0,1.0,1.0
391,391,0.024857912037987262,0.001,0.0,0.033957187028136104,0.03839944233186543,0.0022171041418914683,1.0,1.0,1.0,1.0
392,392,0.02489660825813189,0.001,0.0,0.034104654856491834,0.038339661550708115,0.0022455064827227034,1.0,1.0,1.0,1.0
393,393,0.02429883525473997,0.001,0.0,0.03285894641885534,0.03786287794355303,0.0021746791135228705,1.0,1.0,1.0,1.0
394,394,0.024361734685953707,0.001,0.0,0.03323216369608417,0.037612213753163815,0.002240825218905229,1.0,1.0,1.0,1.0
395,395,0.02452092745807022,0.001,0.0,0.034277009952347726,0.03715068940073252,0.0021350819915824104,1.0,1.0,1.0,1.0
396,396,0.02508731553098187,0.001,0.0,0.03376373409992084,0.03928473684936762,0.0022134718747111037,1.0,1.0,1.0,1.0
397,397,0.024584335391409695,0.001,0.0,0.03374962188536301,0.03782992239575833,0.002173459728510352,1.0,1.0,1.0,1.0
398,398,0.02451434376416728,0.001,0.0,0.0337183857918717,0.03766575257759541,0.0021588913077721372,1.0,1.0,1.0,1.0
399,399,0.024648974591400474,0.001,0.0,0.033729273709468544,0.03809271927457303,0.002124928290868411,1.0,1.0,1.0,1.0
400,400,0.02502023911802098,0.001,0.0,0.034519952663686126,0.03830897074658424,0.002231791084341239,1.0,1.0,1.0,1.0
401,401,0.02448086504591629,0.001,0.0,0.03364691755268723,0.037589342100545764,0.0022063329051889013,1.0,1.0,1.0,1.0
402,402,0.024461968278046697,0.001,0.0,0.0331795634701848,0.0380398640409112,0.0021664754385710694,1.0,1.0,1.0,1.0
403,403,0.024724717834033072,0.001,0.0,0.03401488368399441,0.03800573805347085,0.0021535298437811434,1.0,1.0,1.0,1.0
404,404,0.024713155231438577,0.001,0.0,0.0339506168384105,0.037996559869498014,0.0021922884152445477,1.0,1.0,1.0,1.0
405,405,0.02465208893408999,0.001,0.0,0.03384390281280503,0.0379974382231012,0.0021149241511011496,1.0,1.0,1.0,1.0
406,406,0.02454301400575787,0.001,0.0,0.03382352401968092,0.03763144405093044,0.0021740716947533656,1.0,1.0,1.0,1.0
407,407,0.02456062863348052,0.001,0.0,0.034081963065546006,0.037388883996754885,0.002211036582593806,1.0,1.0,1.0,1.0
408,408,0.02425873657921329,0.001,0.0,0.03285558451898396,0.03783518582349643,0.002085437226924114,1.0,1.0,1.0,1.0
409,409,0.024233490286860615,0.001,0.0,0.03295529604656622,0.037540119141340256,0.0022050525913073216,1.0,1.0,1.0,1.0
410,410,0.02505737799219787,0.001,0.0,0.03505476500140503,0.03803635679651052,0.0020810096102650277,1.0,1.0,1.0,1.0
411,411,0.02448275382630527,0.001,0.0,0.03380684176227078,0.037504181265830994,0.002137237024726346,1.0,1.0,1.0,1.0
412,412,0.02500818861881271,0.001,0.0,0.03428850811906159,0.03854916035197675,0.0021868949152121786,1.0,1.0,1.0,1.0
413,413,0.02445557911414653,0.001,0.0,0.03357855085050687,0.03763521241489798,0.0021529716250370257,1.0,1.0,1.0,1.0
414,414,0.024083306081593037,0.001,0.0,0.032301540370099247,0.03782240056898445,0.0021259748900774866,1.0,1.0,1.0,1.0
415,415,0.025050422584172338,0.001,0.0,0.03542098146863282,0.03752297686878592,0.0022073063082643785,1.0,1.0,1.0,1.0
416,416,0.024365775228943676,0.001,0.0,0.033013382053468376,0.037954240455292165,0.0021297018938639667,1.0,1.0,1.0,1.0
417,417,0.02472461567958817,0.001,0.0,0.03444191865855828,0.03764310653787106,0.0020888205654046033,1.0,1.0,1.0,1.0
418,418,0.024338564078789204,0.001,0.0,0.032990142062772065,0.03786227758973837,0.002163270972232567,1.0,1.0,1.0,1.0
419,419,0.024184048059396446,0.001,0.0,0.033550961466971785,0.036932237329892814,0.002068944253551308,1.0,1.0,1.0,1.0
420,420,0.024371341394726187,0.001,0.0,0.03356261091539636,0.037445377791300416,0.0021060342078271788,1.0,1.0,1.0,1.0
421,421,0.024528482637833804,0.001,0.0,0.03381534304935485,0.037655845866538584,0.0021142565783520695,1.0,1.0,1.0,1.0
422,422,0.024538516358006746,0.001,0.0,0.03358457097783685,0.037914684624411166,0.0021162901139177848,1.0,1.0,1.0,1.0
423,423,0.024610139487776905,0.001,0.0,0.034062740101944655,0.0376507620094344,0.002116914005455328,1.0,1.0,1.0,1.0
424,424,0.024644626828376204,0.001,0.0,0.033525221690069884,0.03828158974647522,0.0021270669385557994,1.0,1.0,1.0,1.0
425,425,0.024650872335769236,0.001,0.0,0.034449424187187105,0.03741231141611934,0.0020908807091473136,1.0,1.0,1.0,1.0
426,426,0.02503113157581538,0.001,0.0,0.03440043027512729,0.03856084495782852,0.0021321170424926095,1.0,1.0,1.0,1.0
